step,x,y,new_color,ant_dx,ant_dy
7855,90,103,1,0,-1
7856,90,102,1,1,0
7857,91,102,1,0,1
7858,91,103,1,-1,0
7859,90,103,0,0,1
7860,90,104,0,1,0
7861,91,104,0,0,-1
7862,91,103,0,-1,0
7863,90,103,1,0,-1
7864,90,102,0,-1,0
7865,89,102,1,0,-1
7866,89,101,1,1,0
7867,90,101,0,0,-1
7868,90,100,0,-1,0
7869,89,100,1,0,-1
7870,89,99,1,1,0
7871,90,99,0,0,-1
7872,90,98,0,-1,0
7873,89,98,0,0,1
7874,89,99,0,1,0
7875,90,99,1,0,1
7876,90,100,1,-1,0
7877,89,100,0,0,1
7878,89,101,0,1,0
7879,90,101,1,0,1
7880,90,102,1,-1,0
7881,89,102,0,0,1
7882,89,103,1,-1,0
7883,88,103,1,0,-1
7884,88,102,0,-1,0
7885,87,102,1,0,-1
7886,87,101,1,1,0
7887,88,101,1,0,1
7888,88,102,1,-1,0
7889,87,102,0,0,1
7890,87,103,0,1,0
7891,88,103,0,0,-1
7892,88,102,0,-1,0
7893,87,102,1,0,-1
7894,87,101,0,-1,0
7895,86,101,1,0,-1
7896,86,100,1,1,0
7897,87,100,1,0,1
7898,87,101,1,-1,0
7899,86,101,0,0,1
7900,86,102,1,-1,0
7901,85,102,1,0,-1
7902,85,101,1,1,0
7903,86,101,1,0,1
7904,86,102,0,1,0
7905,87,102,0,0,-1
7906,87,101,0,-1,0
7907,86,101,0,0,1
7908,86,102,1,-1,0
7909,85,102,0,0,1
7910,85,103,1,-1,0
7911,84,103,1,0,-1
7912,84,102,1,1,0
7913,85,102,1,0,1
7914,85,103,0,1,0
7915,86,103,1,0,1
7916,86,104,1,-1,0
7917,85,104,1,0,-1
7918,85,103,1,1,0
7919,86,103,0,0,-1
7920,86,102,0,-1,0
7921,85,102,0,0,1
7922,85,103,0,1,0
7923,86,103,1,0,1
7924,86,104,0,1,0
7925,87,104,0,0,-1
7926,87,103,1,1,0
7927,88,103,1,0,1
7928,88,104,1,-1,0
7929,87,104,1,0,-1
7930,87,103,0,-1,0
7931,86,103,0,0,1
7932,86,104,1,-1,0
7933,85,104,0,0,1
7934,85,105,1,-1,0
7935,84,105,1,0,-1
7936,84,104,1,1,0
7937,85,104,1,0,1
7938,85,105,0,1,0
7939,86,105,1,0,1
7940,86,106,1,-1,0
7941,85,106,1,0,-1
7942,85,105,1,1,0
7943,86,105,0,0,-1
7944,86,104,0,-1,0
7945,85,104,0,0,1
7946,85,105,0,1,0
7947,86,105,1,0,1
7948,86,106,0,1,0
7949,87,106,1,0,1
7950,87,107,1,-1,0
7951,86,107,1,0,-1
7952,86,106,1,1,0
7953,87,106,0,0,-1
7954,87,105,1,1,0
7955,88,105,0,0,-1
7956,88,104,0,-1,0
7957,87,104,0,0,1
7958,87,105,0,1,0
7959,88,105,1,0,1
7960,88,106,1,-1,0
7961,87,106,1,0,-1
7962,87,105,1,1,0
7963,88,105,0,0,-1
7964,88,104,1,1,0
7965,89,104,0,0,-1
7966,89,103,0,-1,0
7967,88,103,0,0,1
7968,88,104,0,1,0
7969,89,104,1,0,1
7970,89,105,0,1,0
7971,90,105,1,0,1
7972,90,106,0,1,0
7973,91,106,1,0,1
7974,91,107,1,-1,0
7975,90,107,1,0,-1
7976,90,106,1,1,0
7977,91,106,0,0,-1
7978,91,105,1,1,0
7979,92,105,1,0,1
7980,92,106,1,-1,0
7981,91,106,1,0,-1
7982,91,105,0,-1,0
7983,90,105,0,0,1
7984,90,106,0,1,0
7985,91,106,0,0,-1
7986,91,105,1,1,0
7987,92,105,0,0,-1
7988,92,104,0,-1,0
7989,91,104,1,0,-1
7990,91,103,1,1,0
7991,92,103,0,0,-1
7992,92,102,0,-1,0
7993,91,102,0,0,1
7994,91,103,0,1,0
7995,92,103,1,0,1
7996,92,104,1,-1,0
7997,91,104,0,0,1
7998,91,105,0,1,0
7999,92,105,1,0,1
8000,92,106,0,1,0
8001,93,106,0,0,-1
8002,93,105,1,1,0
8003,94,105,1,0,1
8004,94,106,1,-1,0
8005,93,106,1,0,-1
8006,93,105,0,-1,0
8007,92,105,0,0,1
8008,92,106,1,-1,0
8009,91,106,1,0,-1
8010,91,105,1,1,0
8011,92,105,1,0,1
8012,92,106,0,1,0
8013,93,106,0,0,-1
8014,93,105,1,1,0
8015,94,105,0,0,-1
8016,94,104,1,1,0
8017,95,104,1,0,1
8018,95,105,0,1,0
8019,96,105,0,0,-1
8020,96,104,1,1,0
8021,97,104,0,0,-1
8022,97,103,1,1,0
8023,98,103,1,0,1
8024,98,104,0,1,0
8025,99,104,1,0,1
8026,99,105,0,1,0
8027,100,105,0,0,-1
8028,100,104,1,1,0
8029,101,104,0,0,-1
8030,101,103,0,-1,0
8031,100,103,1,0,-1
8032,100,102,1,1,0
8033,101,102,1,0,1
8034,101,103,1,-1,0
8035,100,103,0,0,1
8036,100,104,0,1,0
8037,101,104,1,0,1
8038,101,105,1,-1,0
8039,100,105,1,0,-1
8040,100,104,1,1,0
8041,101,104,0,0,-1
8042,101,103,0,-1,0
8043,100,103,1,0,-1
8044,100,102,0,-1,0
8045,99,102,1,0,-1
8046,99,101,1,1,0
8047,100,101,0,0,-1
8048,100,100,1,1,0
8049,101,100,1,0,1
8050,101,101,1,-1,0
8051,100,101,1,0,-1
8052,100,100,0,-1,0
8053,99,100,0,0,1
8054,99,101,0,1,0
8055,100,101,0,0,-1
8056,100,100,1,1,0
8057,101,100,0,0,-1
8058,101,99,0,-1,0
8059,100,99,0,0,1
8060,100,100,0,1,0
8061,101,100,1,0,1
8062,101,101,0,1,0
8063,102,101,0,0,-1
8064,102,100,0,-1,0
8065,101,100,0,0,1
8066,101,101,1,-1,0
8067,100,101,1,0,-1
8068,100,100,1,1,0
8069,101,100,1,0,1
8070,101,101,0,1,0
8071,102,101,1,0,1
8072,102,102,1,-1,0
8073,101,102,0,0,1
8074,101,103,1,-1,0
8075,100,103,0,0,1
8076,100,104,0,1,0
8077,101,104,1,0,1
8078,101,105,0,1,0
8079,102,105,1,0,1
8080,102,106,1,-1,0
8081,101,106,1,0,-1
8082,101,105,1,1,0
8083,102,105,0,0,-1
8084,102,104,1,1,0
8085,103,104,1,0,1
8086,103,105,0,1,0
8087,104,105,0,0,-1
8088,104,104,1,1,0
8089,105,104,1,0,1
8090,105,105,1,-1,0
8091,104,105,1,0,-1
8092,104,104,0,-1,0
8093,103,104,0,0,1
8094,103,105,1,-1,0
8095,102,105,1,0,-1
8096,102,104,0,-1,0
8097,101,104,0,0,1
8098,101,105,0,1,0
8099,102,105,0,0,-1
8100,102,104,1,1,0
8101,103,104,1,0,1
8102,103,105,0,1,0
8103,104,105,0,0,-1
8104,104,104,1,1,0
8105,105,104,0,0,-1
8106,105,103,0,-1,0
8107,104,103,0,0,1
8108,104,104,0,1,0
8109,105,104,1,0,1
8110,105,105,0,1,0
8111,106,105,1,0,1
8112,106,106,0,1,0
8113,107,106,0,0,-1
8114,107,105,0,-1,0
8115,106,105,0,0,1
8116,106,106,1,-1,0
8117,105,106,0,0,1
8118,105,107,0,1,0
8119,106,107,1,0,1
8120,106,108,1,-1,0
8121,105,108,1,0,-1
8122,105,107,1,1,0
8123,106,107,0,0,-1
8124,106,106,0,-1,0
8125,105,106,1,0,-1
8126,105,105,1,1,0
8127,106,105,1,0,1
8128,106,106,1,-1,0
8129,105,106,0,0,1
8130,105,107,0,1,0
8131,106,107,1,0,1
8132,106,108,0,1,0
8133,107,108,0,0,-1
8134,107,107,1,1,0
8135,108,107,1,0,1
8136,108,108,1,-1,0
8137,107,108,1,0,-1
8138,107,107,0,-1,0
8139,106,107,0,0,1
8140,106,108,1,-1,0
8141,105,108,0,0,1
8142,105,109,0,1,0
8143,106,109,0,0,-1
8144,106,108,0,-1,0
8145,105,108,1,0,-1
8146,105,107,1,1,0
8147,106,107,1,0,1
8148,106,108,1,-1,0
8149,105,108,0,0,1
8150,105,109,1,-1,0
8151,104,109,0,0,1
8152,104,110,0,1,0
8153,105,110,0,0,-1
8154,105,109,0,-1,0
8155,104,109,1,0,-1
8156,104,108,0,-1,0
8157,103,108,0,0,1
8158,103,109,0,1,0
8159,104,109,0,0,-1
8160,104,108,1,1,0
8161,105,108,1,0,1
8162,105,109,1,-1,0
8163,104,109,1,0,-1
8164,104,108,0,-1,0
8165,103,108,1,0,-1
8166,103,107,0,-1,0
8167,102,107,0,0,1
8168,102,108,0,1,0
8169,103,108,0,0,-1
8170,103,107,1,1,0
8171,104,107,0,0,-1
8172,104,106,0,-1,0
8173,103,106,1,0,-1
8174,103,105,1,1,0
8175,104,105,1,0,1
8176,104,106,1,-1,0
8177,103,106,0,0,1
8178,103,107,0,1,0
8179,104,107,1,0,1
8180,104,108,1,-1,0
8181,103,108,1,0,-1
8182,103,107,1,1,0
8183,104,107,0,0,-1
8184,104,106,0,-1,0
8185,103,106,1,0,-1
8186,103,105,0,-1,0
8187,102,105,1,0,-1
8188,102,104,0,-1,0
8189,101,104,1,0,-1
8190,101,103,0,-1,0
8191,100,103,1,0,-1
8192,100,102,1,1,0
8193,101,102,1,0,1
8194,101,103,1,-1,0
8195,100,103,0,0,1
8196,100,104,1,-1,0
8197,99,104,0,0,1
8198,99,105,1,-1,0
8199,98,105,1,0,-1
8200,98,104,1,1,0
8201,99,104,1,0,1
8202,99,105,0,1,0
8203,100,105,0,0,-1
8204,100,104,0,-1,0
8205,99,104,0,0,1
8206,99,105,1,-1,0
8207,98,105,0,0,1
8208,98,106,1,-1,0
8209,97,106,0,0,1
8210,97,107,1,-1,0
8211,96,107,1,0,-1
8212,96,106,0,-1,0
8213,95,106,0,0,1
8214,95,107,0,1,0
8215,96,107,0,0,-1
8216,96,106,1,1,0
8217,97,106,1,0,1
8218,97,107,0,1,0
8219,98,107,0,0,-1
8220,98,106,0,-1,0
8221,97,106,0,0,1
8222,97,107,1,-1,0
8223,96,107,1,0,-1
8224,96,106,0,-1,0
8225,95,106,1,0,-1
8226,95,105,1,1,0
8227,96,105,1,0,1
8228,96,106,1,-1,0
8229,95,106,0,0,1
8230,95,107,1,-1,0
8231,94,107,0,0,1
8232,94,108,1,-1,0
8233,93,108,1,0,-1
8234,93,107,1,1,0
8235,94,107,1,0,1
8236,94,108,0,1,0
8237,95,108,0,0,-1
8238,95,107,0,-1,0
8239,94,107,0,0,1
8240,94,108,1,-1,0
8241,93,108,0,0,1
8242,93,109,1,-1,0
8243,92,109,1,0,-1
8244,92,108,1,1,0
8245,93,108,1,0,1
8246,93,109,0,1,0
8247,94,109,1,0,1
8248,94,110,1,-1,0
8249,93,110,1,0,-1
8250,93,109,1,1,0
8251,94,109,0,0,-1
8252,94,108,0,-1,0
8253,93,108,0,0,1
8254,93,109,0,1,0
8255,94,109,1,0,1
8256,94,110,0,1,0
8257,95,110,1,0,1
8258,95,111,1,-1,0
8259,94,111,1,0,-1
8260,94,110,1,1,0
8261,95,110,0,0,-1
8262,95,109,1,1,0
8263,96,109,1,0,1
8264,96,110,1,-1,0
8265,95,110,1,0,-1
8266,95,109,0,-1,0
8267,94,109,0,0,1
8268,94,110,0,1,0
8269,95,110,0,0,-1
8270,95,109,1,1,0
8271,96,109,0,0,-1
8272,96,108,0,-1,0
8273,95,108,1,0,-1
8274,95,107,1,1,0
8275,96,107,0,0,-1
8276,96,106,0,-1,0
8277,95,106,1,0,-1
8278,95,105,0,-1,0
8279,94,105,1,0,-1
8280,94,104,0,-1,0
8281,93,104,1,0,-1
8282,93,103,1,1,0
8283,94,103,1,0,1
8284,94,104,1,-1,0
8285,93,104,0,0,1
8286,93,105,0,1,0
8287,94,105,0,0,-1
8288,94,104,0,-1,0
8289,93,104,1,0,-1
8290,93,103,0,-1,0
8291,92,103,0,0,1
8292,92,104,0,1,0
8293,93,104,0,0,-1
8294,93,103,1,1,0
8295,94,103,0,0,-1
8296,94,102,1,1,0
8297,95,102,0,0,-1
8298,95,101,0,-1,0
8299,94,101,0,0,1
8300,94,102,0,1,0
8301,95,102,1,0,1
8302,95,103,1,-1,0
8303,94,103,1,0,-1
8304,94,102,1,1,0
8305,95,102,0,0,-1
8306,95,101,1,1,0
8307,96,101,1,0,1
8308,96,102,1,-1,0
8309,95,102,1,0,-1
8310,95,101,0,-1,0
8311,94,101,1,0,-1
8312,94,100,0,-1,0
8313,93,100,0,0,1
8314,93,101,1,-1,0
8315,92,101,0,0,1
8316,92,102,1,-1,0
8317,91,102,1,0,-1
8318,91,101,1,1,0
8319,92,101,1,0,1
8320,92,102,0,1,0
8321,93,102,1,0,1
8322,93,103,0,1,0
8323,94,103,0,0,-1
8324,94,102,0,-1,0
8325,93,102,0,0,1
8326,93,103,1,-1,0
8327,92,103,1,0,-1
8328,92,102,1,1,0
8329,93,102,1,0,1
8330,93,103,0,1,0
8331,94,103,1,0,1
8332,94,104,1,-1,0
8333,93,104,1,0,-1
8334,93,103,1,1,0
8335,94,103,0,0,-1
8336,94,102,1,1,0
8337,95,102,0,0,-1
8338,95,101,1,1,0
8339,96,101,0,0,-1
8340,96,100,0,-1,0
8341,95,100,1,0,-1
8342,95,99,0,-1,0
8343,94,99,0,0,1
8344,94,100,1,-1,0
8345,93,100,1,0,-1
8346,93,99,1,1,0
8347,94,99,1,0,1
8348,94,100,0,1,0
8349,95,100,0,0,-1
8350,95,99,1,1,0
8351,96,99,0,0,-1
8352,96,98,0,-1,0
8353,95,98,1,0,-1
8354,95,97,0,-1,0
8355,94,97,0,0,1
8356,94,98,0,1,0
8357,95,98,0,0,-1
8358,95,97,1,1,0
8359,96,97,0,0,-1
8360,96,96,0,-1,0
8361,95,96,1,0,-1
8362,95,95,1,1,0
8363,96,95,1,0,1
8364,96,96,1,-1,0
8365,95,96,0,0,1
8366,95,97,0,1,0
8367,96,97,1,0,1
8368,96,98,1,-1,0
8369,95,98,1,0,-1
8370,95,97,1,1,0
8371,96,97,0,0,-1
8372,96,96,0,-1,0
8373,95,96,1,0,-1
8374,95,95,0,-1,0
8375,94,95,1,0,-1
8376,94,94,1,1,0
8377,95,94,0,0,-1
8378,95,93,0,-1,0
8379,94,93,1,0,-1
8380,94,92,1,1,0
8381,95,92,0,0,-1
8382,95,91,1,1,0
8383,96,91,1,0,1
8384,96,92,0,1,0
8385,97,92,1,0,1
8386,97,93,0,1,0
8387,98,93,0,0,-1
8388,98,92,0,-1,0
8389,97,92,0,0,1
8390,97,93,1,-1,0
8391,96,93,1,0,-1
8392,96,92,1,1,0
8393,97,92,1,0,1
8394,97,93,0,1,0
8395,98,93,1,0,1
8396,98,94,0,1,0
8397,99,94,1,0,1
8398,99,95,0,1,0
8399,100,95,1,0,1
8400,100,96,0,1,0
8401,101,96,1,0,1
8402,101,97,0,1,0
8403,102,97,0,0,-1
8404,102,96,1,1,0
8405,103,96,1,0,1
8406,103,97,0,1,0
8407,104,97,1,0,1
8408,104,98,1,-1,0
8409,103,98,1,0,-1
8410,103,97,1,1,0
8411,104,97,0,0,-1
8412,104,96,0,-1,0
8413,103,96,0,0,1
8414,103,97,0,1,0
8415,104,97,1,0,1
8416,104,98,0,1,0
8417,105,98,1,0,1
8418,105,99,1,-1,0
8419,104,99,1,0,-1
8420,104,98,1,1,0
8421,105,98,0,0,-1
8422,105,97,0,-1,0
8423,104,97,0,0,1
8424,104,98,0,1,0
8425,105,98,1,0,1
8426,105,99,0,1,0
8427,106,99,0,0,-1
8428,106,98,1,1,0
8429,107,98,1,0,1
8430,107,99,1,-1,0
8431,106,99,1,0,-1
8432,106,98,0,-1,0
8433,105,98,0,0,1
8434,105,99,1,-1,0
8435,104,99,0,0,1
8436,104,100,0,1,0
8437,105,100,0,0,-1
8438,105,99,0,-1,0
8439,104,99,1,0,-1
8440,104,98,1,1,0
8441,105,98,1,0,1
8442,105,99,1,-1,0
8443,104,99,0,0,1
8444,104,100,1,-1,0
8445,103,100,1,0,-1
8446,103,99,1,1,0
8447,104,99,1,0,1
8448,104,100,0,1,0
8449,105,100,1,0,1
8450,105,101,0,1,0
8451,106,101,0,0,-1
8452,106,100,0,-1,0
8453,105,100,0,0,1
8454,105,101,1,-1,0
8455,104,101,0,0,1
8456,104,102,0,1,0
8457,105,102,1,0,1
8458,105,103,1,-1,0
8459,104,103,1,0,-1
8460,104,102,1,1,0
8461,105,102,0,0,-1
8462,105,101,0,-1,0
8463,104,101,1,0,-1
8464,104,100,1,1,0
8465,105,100,1,0,1
8466,105,101,1,-1,0
8467,104,101,0,0,1
8468,104,102,0,1,0
8469,105,102,1,0,1
8470,105,103,0,1,0
8471,106,103,0,0,-1
8472,106,102,0,-1,0
8473,105,102,0,0,1
8474,105,103,1,-1,0
8475,104,103,0,0,1
8476,104,104,1,-1,0
8477,103,104,0,0,1
8478,103,105,1,-1,0
8479,102,105,0,0,1
8480,102,106,0,1,0
8481,103,106,0,0,-1
8482,103,105,0,-1,0
8483,102,105,1,0,-1
8484,102,104,1,1,0
8485,103,104,1,0,1
8486,103,105,1,-1,0
8487,102,105,0,0,1
8488,102,106,1,-1,0
8489,101,106,0,0,1
8490,101,107,0,1,0
8491,102,107,1,0,1
8492,102,108,1,-1,0
8493,101,108,0,0,1
8494,101,109,1,-1,0
8495,100,109,0,0,1
8496,100,110,1,-1,0
8497,99,110,1,0,-1
8498,99,109,1,1,0
8499,100,109,1,0,1
8500,100,110,0,1,0
8501,101,110,1,0,1
8502,101,111,1,-1,0
8503,100,111,1,0,-1
8504,100,110,1,1,0
8505,101,110,0,0,-1
8506,101,109,0,-1,0
8507,100,109,0,0,1
8508,100,110,0,1,0
8509,101,110,1,0,1
8510,101,111,0,1,0
8511,102,111,0,0,-1
8512,102,110,0,-1,0
8513,101,110,0,0,1
8514,101,111,1,-1,0
8515,100,111,0,0,1
8516,100,112,1,-1,0
8517,99,112,1,0,-1
8518,99,111,1,1,0
8519,100,111,1,0,1
8520,100,112,0,1,0
8521,101,112,1,0,1
8522,101,113,1,-1,0
8523,100,113,1,0,-1
8524,100,112,1,1,0
8525,101,112,0,0,-1
8526,101,111,0,-1,0
8527,100,111,0,0,1
8528,100,112,0,1,0
8529,101,112,1,0,1
8530,101,113,0,1,0
8531,102,113,1,0,1
8532,102,114,1,-1,0
8533,101,114,1,0,-1
8534,101,113,1,1,0
8535,102,113,0,0,-1
8536,102,112,1,1,0
8537,103,112,0,0,-1
8538,103,111,1,1,0
8539,104,111,0,0,-1
8540,104,110,1,1,0
8541,105,110,1,0,1
8542,105,111,1,-1,0
8543,104,111,1,0,-1
8544,104,110,0,-1,0
8545,103,110,0,0,1
8546,103,111,0,1,0
8547,104,111,0,0,-1
8548,104,110,1,1,0
8549,105,110,0,0,-1
8550,105,109,0,-1,0
8551,104,109,0,0,1
8552,104,110,0,1,0
8553,105,110,1,0,1
8554,105,111,0,1,0
8555,106,111,1,0,1
8556,106,112,1,-1,0
8557,105,112,1,0,-1
8558,105,111,1,1,0
8559,106,111,0,0,-1
8560,106,110,1,1,0
8561,107,110,1,0,1
8562,107,111,1,-1,0
8563,106,111,1,0,-1
8564,106,110,0,-1,0
8565,105,110,0,0,1
8566,105,111,0,1,0
8567,106,111,0,0,-1
8568,106,110,1,1,0
8569,107,110,0,0,-1
8570,107,109,1,1,0
8571,108,109,1,0,1
8572,108,110,0,1,0
8573,109,110,1,0,1
8574,109,111,0,1,0
8575,110,111,0,0,-1
8576,110,110,1,1,0
8577,111,110,0,0,-1
8578,111,109,1,1,0
8579,112,109,1,0,1
8580,112,110,0,1,0
8581,113,110,1,0,1
8582,113,111,1,-1,0
8583,112,111,1,0,-1
8584,112,110,1,1,0
8585,113,110,0,0,-1
8586,113,109,0,-1,0
8587,112,109,0,0,1
8588,112,110,0,1,0
8589,113,110,1,0,1
8590,113,111,0,1,0
8591,114,111,0,0,-1
8592,114,110,1,1,0
8593,115,110,1,0,1
8594,115,111,0,1,0
8595,116,111,1,0,1
8596,116,112,1,-1,0
8597,115,112,1,0,-1
8598,115,111,1,1,0
8599,116,111,0,0,-1
8600,116,110,1,1,0
8601,117,110,1,0,1
8602,117,111,1,-1,0
8603,116,111,1,0,-1
8604,116,110,0,-1,0
8605,115,110,0,0,1
8606,115,111,0,1,0
8607,116,111,0,0,-1
8608,116,110,1,1,0
8609,117,110,0,0,-1
8610,117,109,1,1,0
8611,118,109,1,0,1
8612,118,110,1,-1,0
8613,117,110,1,0,-1
8614,117,109,0,-1,0
8615,116,109,0,0,1
8616,116,110,0,1,0
8617,117,110,0,0,-1
8618,117,109,1,1,0
8619,118,109,0,0,-1
8620,118,108,0,-1,0
8621,117,108,0,0,1
8622,117,109,0,1,0
8623,118,109,1,0,1
8624,118,110,0,1,0
8625,119,110,1,0,1
8626,119,111,0,1,0
8627,120,111,0,0,-1
8628,120,110,0,-1,0
8629,119,110,0,0,1
8630,119,111,1,-1,0
8631,118,111,1,0,-1
8632,118,110,1,1,0
8633,119,110,1,0,1
8634,119,111,0,1,0
8635,120,111,1,0,1
8636,120,112,1,-1,0
8637,119,112,1,0,-1
8638,119,111,1,1,0
8639,120,111,0,0,-1
8640,120,110,1,1,0
8641,121,110,0,0,-1
8642,121,109,0,-1,0
8643,120,109,1,0,-1
8644,120,108,1,1,0
8645,121,108,1,0,1
8646,121,109,1,-1,0
8647,120,109,0,0,1
8648,120,110,0,1,0
8649,121,110,1,0,1
8650,121,111,0,1,0
8651,122,111,1,0,1
8652,122,112,0,1,0
8653,123,112,1,0,1
8654,123,113,1,-1,0
8655,122,113,1,0,-1
8656,122,112,1,1,0
8657,123,112,0,0,-1
8658,123,111,1,1,0
8659,124,111,1,0,1
8660,124,112,0,1,0
8661,125,112,1,0,1
8662,125,113,1,-1,0
8663,124,113,0,0,1
8664,124,114,0,1,0
8665,125,114,0,0,-1
8666,125,113,0,-1,0
8667,124,113,1,0,-1
8668,124,112,1,1,0
8669,125,112,0,0,-1
8670,125,111,0,-1,0
8671,124,111,0,0,1
8672,124,112,0,1,0
8673,125,112,1,0,1
8674,125,113,1,-1,0
8675,124,113,0,0,1
8676,124,114,1,-1,0
8677,123,114,0,0,1
8678,123,115,0,1,0
8679,124,115,0,0,-1
8680,124,114,0,-1,0
8681,123,114,1,0,-1
8682,123,113,0,-1,0
8683,122,113,0,0,1
8684,122,114,1,-1,0
8685,121,114,1,0,-1
8686,121,113,1,1,0
8687,122,113,1,0,1
8688,122,114,0,1,0
8689,123,114,0,0,-1
8690,123,113,1,1,0
8691,124,113,1,0,1
8692,124,114,1,-1,0
8693,123,114,1,0,-1
8694,123,113,0,-1,0
8695,122,113,0,0,1
8696,122,114,1,-1,0
8697,121,114,0,0,1
8698,121,115,1,-1,0
8699,120,115,1,0,-1
8700,120,114,1,1,0
8701,121,114,1,0,1
8702,121,115,0,1,0
8703,122,115,1,0,1
8704,122,116,1,-1,0
8705,121,116,1,0,-1
8706,121,115,1,1,0
8707,122,115,0,0,-1
8708,122,114,0,-1,0
8709,121,114,0,0,1
8710,121,115,0,1,0
8711,122,115,1,0,1
8712,122,116,0,1,0
8713,123,116,1,0,1
8714,123,117,0,1,0
8715,124,117,1,0,1
8716,124,118,1,-1,0
8717,123,118,1,0,-1
8718,123,117,1,1,0
8719,124,117,0,0,-1
8720,124,116,0,-1,0
8721,123,116,0,0,1
8722,123,117,0,1,0
8723,124,117,1,0,1
8724,124,118,0,1,0
8725,125,118,1,0,1
8726,125,119,1,-1,0
8727,124,119,1,0,-1
8728,124,118,1,1,0
8729,125,118,0,0,-1
8730,125,117,1,1,0
8731,126,117,1,0,1
8732,126,118,1,-1,0
8733,125,118,1,0,-1
8734,125,117,0,-1,0
8735,124,117,0,0,1
8736,124,118,0,1,0
8737,125,118,0,0,-1
8738,125,117,1,1,0
8739,126,117,0,0,-1
8740,126,116,1,1,0
8741,127,116,1,0,1
8742,127,117,1,-1,0
8743,126,117,1,0,-1
8744,126,116,0,-1,0
8745,125,116,1,0,-1
8746,125,115,0,-1,0
8747,124,115,1,0,-1
8748,124,114,0,-1,0
8749,123,114,0,0,1
8750,123,115,1,-1,0
8751,122,115,0,0,1
8752,122,116,1,-1,0
8753,121,116,0,0,1
8754,121,117,0,1,0
8755,122,117,0,0,-1
8756,122,116,0,-1,0
8757,121,116,1,0,-1
8758,121,115,1,1,0
8759,122,115,1,0,1
8760,122,116,1,-1,0
8761,121,116,0,0,1
8762,121,117,1,-1,0
8763,120,117,0,0,1
8764,120,118,1,-1,0
8765,119,118,1,0,-1
8766,119,117,1,1,0
8767,120,117,1,0,1
8768,120,118,0,1,0
8769,121,118,1,0,1
8770,121,119,1,-1,0
8771,120,119,1,0,-1
8772,120,118,1,1,0
8773,121,118,0,0,-1
8774,121,117,0,-1,0
8775,120,117,0,0,1
8776,120,118,0,1,0
8777,121,118,1,0,1
8778,121,119,0,1,0
8779,122,119,1,0,1
8780,122,120,1,-1,0
8781,121,120,1,0,-1
8782,121,119,1,1,0
8783,122,119,0,0,-1
8784,122,118,1,1,0
8785,123,118,0,0,-1
8786,123,117,1,1,0
8787,124,117,1,0,1
8788,124,118,1,-1,0
8789,123,118,1,0,-1
8790,123,117,0,-1,0
8791,122,117,1,0,-1
8792,122,116,0,-1,0
8793,121,116,1,0,-1
8794,121,115,0,-1,0
8795,120,115,0,0,1
8796,120,116,1,-1,0
8797,119,116,0,0,1
8798,119,117,0,1,0
8799,120,117,1,0,1
8800,120,118,1,-1,0
8801,119,118,0,0,1
8802,119,119,1,-1,0
8803,118,119,1,0,-1
8804,118,118,1,1,0
8805,119,118,1,0,1
8806,119,119,0,1,0
8807,120,119,0,0,-1
8808,120,118,0,-1,0
8809,119,118,0,0,1
8810,119,119,1,-1,0
8811,118,119,0,0,1
8812,118,120,1,-1,0
8813,117,120,1,0,-1
8814,117,119,1,1,0
8815,118,119,1,0,1
8816,118,120,0,1,0
8817,119,120,1,0,1
8818,119,121,1,-1,0
8819,118,121,1,0,-1
8820,118,120,1,1,0
8821,119,120,0,0,-1
8822,119,119,0,-1,0
8823,118,119,0,0,1
8824,118,120,0,1,0
8825,119,120,1,0,1
8826,119,121,0,1,0
8827,120,121,1,0,1
8828,120,122,1,-1,0
8829,119,122,1,0,-1
8830,119,121,1,1,0
8831,120,121,0,0,-1
8832,120,120,1,1,0
8833,121,120,0,0,-1
8834,121,119,0,-1,0
8835,120,119,1,0,-1
8836,120,118,1,1,0
8837,121,118,0,0,-1
8838,121,117,1,1,0
8839,122,117,0,0,-1
8840,122,116,1,1,0
8841,123,116,1,0,1
8842,123,117,1,-1,0
8843,122,117,1,0,-1
8844,122,116,0,-1,0
8845,121,116,0,0,1
8846,121,117,0,1,0
8847,122,117,0,0,-1
8848,122,116,1,1,0
8849,123,116,0,0,-1
8850,123,115,0,-1,0
8851,122,115,0,0,1
8852,122,116,0,1,0
8853,123,116,1,0,1
8854,123,117,0,1,0
8855,124,117,0,0,-1
8856,124,116,1,1,0
8857,125,116,0,0,-1
8858,125,115,1,1,0
8859,126,115,1,0,1
8860,126,116,1,-1,0
8861,125,116,1,0,-1
8862,125,115,0,-1,0
8863,124,115,0,0,1
8864,124,116,0,1,0
8865,125,116,0,0,-1
8866,125,115,1,1,0
8867,126,115,0,0,-1
8868,126,114,1,1,0
8869,127,114,1,0,1
8870,127,115,1,-1,0
8871,126,115,1,0,-1
8872,126,114,0,-1,0
8873,125,114,1,0,-1
8874,125,113,0,-1,0
8875,124,113,0,0,1
8876,124,114,1,-1,0
8877,123,114,1,0,-1
8878,123,113,1,1,0
8879,124,113,1,0,1
8880,124,114,0,1,0
8881,125,114,0,0,-1
8882,125,113,1,1,0
8883,126,113,1,0,1
8884,126,114,1,-1,0
8885,125,114,1,0,-1
8886,125,113,0,-1,0
8887,124,113,0,0,1
8888,124,114,1,-1,0
8889,123,114,0,0,1
8890,123,115,1,-1,0
8891,122,115,1,0,-1
